1476810196216
roomid, result, ctime, time,
1476810196216,大哥你要是你要是觉得难的话你就刷点来感谢我 ,1566134568.108,2019-08-18 21:22:48,
1476810196216,来 ,1566134571.165,2019-08-18 21:22:51,
1476810196216,哦 ,1566134574.620,2019-08-18 21:22:54,
1476810196216,大实话你咋走了 ,1566134578.053,2019-08-18 21:22:58,
1476810196216,大实话你咋走了 ,1566134578.053,2019-08-18 21:22:58,
1476810196216,哦 ,1566134581.225,2019-08-18 21:23:01,
1476810196216,打一场就是很大了啊 ,1566134584.122,2019-08-18 21:23:04,
1476810196216,放假积极 ,1566134587.080,2019-08-18 21:23:07,
1476810196216,昂就是咋谢我啊 ,1566134590.711,2019-08-18 21:23:10,
1476810196216,刚送来 ,1566134593.759,2019-08-18 21:23:13,
1476810196216,嗯 ,1566134596.987,2019-08-18 21:23:16,
1476810196216,啊 ,1566134600.134,2019-08-18 21:23:20,
1476810196216,啥 ,1566134603.128,2019-08-18 21:23:23,
1476810196216,啊 ,1566134606.768,2019-08-18 21:23:26,
1476810196216,嗯 ,1566134609.477,2019-08-18 21:23:29,
1476810196216,哎 ,1566134612.950,2019-08-18 21:23:32,
1476810196216,对 ,1566134616.051,2019-08-18 21:23:36,
1476810196216,今天 ,1566134619.304,2019-08-18 21:23:39,
1476810196216,今天为啥九点半了怎么 ,1566134622.651,2019-08-18 21:23:42,
1476810196216,两百六十八万星光了 ,1566134625.855,2019-08-18 21:23:45,
1476810196216,俺这一路来 ,1566134629.236,2019-08-18 21:23:49,
1476810196216,今天大哥都有 ,1566134632.150,2019-08-18 21:23:52,
1476810196216,大 ,1566134635.013,2019-08-18 21:23:55,
1476810196216,我等会回去了 ,1566134638.460,2019-08-18 21:23:58,
1476810196216,嗯 ,1566134641.512,2019-08-18 21:24:01,
1476810196216,大晚上的么么哒棒棒糖了谢谢兄弟们来 ,1566134645.312,2019-08-18 21:24:05,
1476810196216,你 ,1566134648.408,2019-08-18 21:24:08,
1476810196216,你 ,1566134651.020,2019-08-18 21:24:11,
1476810196216,我 ,1566134654.674,2019-08-18 21:24:14,
1476810196216,还没好啊 ,1566134657.502,2019-08-18 21:24:17,
1476810196216,总是不太好 ,1566134661.095,2019-08-18 21:24:21,
1476810196216,这是 ,1566134664.067,2019-08-18 21:24:24,
1476810196216,哎呀就是痔疮了咋治 ,1566134666.990,2019-08-18 21:24:26,
1476810196216,嗯怎么玩呀 ,1566134670.899,2019-08-18 21:24:30,
1476810196216,你能忘 ,1566134673.962,2019-08-18 21:24:33,
1476810196216,哦 ,1566134677.205,2019-08-18 21:24:37,
1476810196216,我 ,1566134680.050,2019-08-18 21:24:40,
1476810196216,你咋那这是谁发了红包吗 ,1566134683.335,2019-08-18 21:24:43,
1476810196216,哎呀感谢酒吧酒吧开团早啊 ,1566134686.720,2019-08-18 21:24:46,
1476810196216,我发这么多粉丝大红包哦 ,1566134689.595,2019-08-18 21:24:49,
1476810196216,啊 ,1566134693.017,2019-08-18 21:24:53,
1476810196216,不要总拖拉我 ,1566134696.368,2019-08-18 21:24:56,
1476810196216,整个敦化呀我能洒脱吗的大 ,1566134699.336,2019-08-18 21:24:59,
1476810196216,啊不可能啊 ,1566134702.701,2019-08-18 21:25:02,
1476810196216,嗯 ,1566134705.764,2019-08-18 21:25:05,
1476810196216,我 ,1566134709.050,2019-08-18 21:25:09,
1476810196216,今天周日应该是 ,1566134712.208,2019-08-18 21:25:12,
1476810196216,那我明天都要好好休息一下该休息的早点 ,1566134715.258,2019-08-18 21:25:15,
1476810196216,明天好好上班了啊 ,1566134718.765,2019-08-18 21:25:18,
1476810196216,我可抓呀 ,1566134721.521,2019-08-18 21:25:21,
1476810196216,嗯 ,1566134725.508,2019-08-18 21:25:25,
1476810196216,哦 ,1566134728.106,2019-08-18 21:25:28,
1476810196216,家里有孩啦 ,1566134731.296,2019-08-18 21:25:31,
1476810196216,谢谢兄弟们啊谢谢兄弟们啊 ,1566134734.627,2019-08-18 21:25:34,
1476810196216,然后呢打酱油了 ,1566134737.891,2019-08-18 21:25:37,
1476810196216,打架有鹏哥感谢有你哥送来的 ,1566134741.142,2019-08-18 21:25:41,
1476810196216,哎好娃娃 ,1566134744.388,2019-08-18 21:25:44,
1476810196216,嗯 ,1566134747.282,2019-08-18 21:25:47,
1476810196216,哦 ,1566134750.704,2019-08-18 21:25:50,
1476810196216,嗯 ,1566134753.804,2019-08-18 21:25:53,
1476810196216,嗯 ,1566134757.283,2019-08-18 21:25:57,
1476810196216,这个游艇谈还是真的今天怎么 ,1566134760.214,2019-08-18 21:26:00,
1476810196216,这么多有点烦了啊 ,1566134763.170,2019-08-18 21:26:03,
1476810196216,怎么输这么多有点白是怎么回事啊 ,1566134766.564,2019-08-18 21:26:06,
1476810196216,,1566134769.615,2019-08-18 21:26:09,
1476810196216,不出三天 ,1566134773.135,2019-08-18 21:26:13,
1476810196216,哪样不杀你干嘛呀 ,1566134776.342,2019-08-18 21:26:16,
1476810196216,不都三天你就那啥了就这样 ,1566134779.050,2019-08-18 21:26:19,
1476810196216,换一首歌太吵 ,1566134782.802,2019-08-18 21:26:22,
1476810196216,嗨起来你们才有动力刷礼物笨的话你们 ,1566134785.853,2019-08-18 21:26:25,
1476810196216,东立刷礼物啊你们哪来 ,1566134789.392,2019-08-18 21:26:29,
1476810196216,电话 ,1566134792.449,2019-08-18 21:26:32,
1476810196216,啊 ,1566134795.391,2019-08-18 21:26:35,
1476810196216,哦 ,1566134798.865,2019-08-18 21:26:38,
1476810196216,哈哈 ,1566134801.623,2019-08-18 21:26:41,
1476810196216,哎 ,1566134805.306,2019-08-18 21:26:45,
1476810196216,来 ,1566134808.206,2019-08-18 21:26:48,
1476810196216,我 ,1566134811.141,2019-08-18 21:26:51,
1476810196216,哦 ,1566134814.600,2019-08-18 21:26:54,
1476810196216,我 ,1566134817.829,2019-08-18 21:26:57,
1476810196216,哦 ,1566134821.127,2019-08-18 21:27:01,
1476810196216,好吧 ,1566134824.456,2019-08-18 21:27:04,
1476810196216,嗯 ,1566134827.290,2019-08-18 21:27:07,
1476810196216,你 ,1566134830.929,2019-08-18 21:27:10,
1476810196216,打谁 ,1566134833.746,2019-08-18 21:27:13,
1476810196216,是 ,1566134837.264,2019-08-18 21:27:17,
1476810196216,我姐夫现在打算挨打 ,1566134840.172,2019-08-18 21:27:20,
1476810196216,大哥你是玩刺激多了吧大哥 ,1566134843.288,2019-08-18 21:27:23,
1476810196216,唉 ,1566134846.768,2019-08-18 21:27:26,
1476810196216,发 ,1566134849.964,2019-08-18 21:27:29,
1476810196216,我养你 ,1566134853.288,2019-08-18 21:27:33,
1476810196216,嗯 ,1566134856.261,2019-08-18 21:27:36,
1476810196216,啥药 ,1566134859.321,2019-08-18 21:27:39,
1476810196216,讨厌 ,1566134862.892,2019-08-18 21:27:42,
1476810196216,好 ,1566134865.638,2019-08-18 21:27:45,
1476810196216,哎 ,1566134869.300,2019-08-18 21:27:49,
1476810196216,啊 ,1566134872.605,2019-08-18 21:27:52,
1476810196216,嗯 ,1566134875.761,2019-08-18 21:27:55,
1476810196216,哦 ,1566134878.669,2019-08-18 21:27:58,
1476810196216,哦 ,1566134881.760,2019-08-18 21:28:01,
1476810196216,哈哈 ,1566134885.455,2019-08-18 21:28:05,
1476810196216,嗯 ,1566134888.233,2019-08-18 21:28:08,
1476810196216,好 ,1566134891.717,2019-08-18 21:28:11,
1476810196216,下反正加油吧 ,1566134894.953,2019-08-18 21:28:14,
1476810196216,哦 ,1566134897.754,2019-08-18 21:28:17,
1476810196216,哦 ,1566134901.672,2019-08-18 21:28:21,
1476810196216,嗯 ,1566134904.192,2019-08-18 21:28:24,
1476810196216,嗯 ,1566134907.425,2019-08-18 21:28:27,
1476810196216,他 ,1566134911.008,2019-08-18 21:28:31,
1476810196216,哈哈 ,1566134913.712,2019-08-18 21:28:33,
1476810196216,哦 ,1566134917.215,2019-08-18 21:28:37,
1476810196216,哦 ,1566134920.511,2019-08-18 21:28:40,
1476810196216,哦 ,1566134923.217,2019-08-18 21:28:43,
1476810196216,他妈说啊我跟他们说哈先 ,1566134927.041,2019-08-18 21:28:47,
1476810196216,是画快画完了就能大哥啊 ,1566134929.869,2019-08-18 21:28:49,
1476810196216,那个麦克风啊但是我心我先过来 ,1566134933.393,2019-08-18 21:28:53,
1476810196216,我 ,1566134936.308,2019-08-18 21:28:56,
1476810196216,多了都以为我直播间我知道 ,1566134940.022,2019-08-18 21:29:00,
1476810196216,现在变成黑的直播间了 ,1566134943.062,2019-08-18 21:29:03,
1476810196216,十万 ,1566134946.021,2019-08-18 21:29:06,
1476810196216,今天 ,1566134949.324,2019-08-18 21:29:09,
1476810196216,查看了多少啊 ,1566134952.575,2019-08-18 21:29:12,
1476810196216,没有加粉丝团原来我还没有加粉是吧 ,1566134955.886,2019-08-18 21:29:15,
1476810196216,大哥啊你加个粉吃完在说话呀大哥啊 ,1566134958.926,2019-08-18 21:29:18,
1476810196216,全我大哥你没 ,1566134961.922,2019-08-18 21:29:21,
1476810196216,下个版子的安排你家 ,1566134965.310,2019-08-18 21:29:25,
1476810196216,这么叫你还没加本子答案重新刷一下 ,1566134968.452,2019-08-18 21:29:28,
1476810196216,你加个本拉登来欢迎老公 ,1566134971.629,2019-08-18 21:29:31,
1476810196216,我在南关拿过来 ,1566134974.852,2019-08-18 21:29:34,
1476810196216,一会吃完给 ,1566134977.888,2019-08-18 21:29:37,
1476810196216,我朋友连个屏怎么大哥你是哪个大哥大哥 ,1566134981.483,2019-08-18 21:29:41,
1476810196216,啊加了加 ,1566134984.284,2019-08-18 21:29:44,
1476810196216,换不就好了啊 ,1566134987.812,2019-08-18 21:29:47,
1476810196216,嗯 ,1566134990.986,2019-08-18 21:29:50,
1476810196216,对啊现在歇着呢 ,1566134993.900,2019-08-18 21:29:53,
1476810196216,你要是别喊我大哥是哪个 ,1566134997.389,2019-08-18 21:29:57,
1476810196216,我大哥大哥 ,1566135000.697,2019-08-18 21:30:00,
1476810196216,你骂我们 ,1566135003.856,2019-08-18 21:30:03,
1476810196216,那个刚刚有毒打一把 ,1566135007.010,2019-08-18 21:30:07,
1476810196216,准备好你们的跑车等下跑到大队 ,1566135010.229,2019-08-18 21:30:10,
1476810196216,一起上 ,1566135013.618,2019-08-18 21:30:13,
1476810196216,他吃一万星光 ,1566135016.395,2019-08-18 21:30:16,
1476810196216,拿走万青过来大大和妈妈一起 ,1566135019.659,2019-08-18 21:30:19,
1476810196216,哈哈 ,1566135023.254,2019-08-18 21:30:23,
1476810196216,啊 ,1566135026.223,2019-08-18 21:30:26,
1476810196216,啊 ,1566135029.443,2019-08-18 21:30:29,
1476810196216,不要 ,1566135032.493,2019-08-18 21:30:32,
1476810196216,啊 ,1566135035.777,2019-08-18 21:30:35,
1476810196216,你发 ,1566135039.117,2019-08-18 21:30:39,
1476810196216,哦 ,1566135042.146,2019-08-18 21:30:42,
1476810196216,嗯 ,1566135045.718,2019-08-18 21:30:45,
1476810196216,哦 ,1566135048.812,2019-08-18 21:30:48,
1476810196216,嗯 ,1566135051.471,2019-08-18 21:30:51,
1476810196216,也是早晚来打算上白 ,1566135054.917,2019-08-18 21:30:54,
1476810196216,啊送了他把我炸 ,1566135057.983,2019-08-18 21:30:57,
1476810196216,放德邦荣发拿什么卖给那个榜 ,1566135061.294,2019-08-18 21:31:01,
1476810196216,四点点关注了 ,1566135064.735,2019-08-18 21:31:04,
1476810196216,一天赚点钱不容易你说你这一块来一块 ,1566135067.479,2019-08-18 21:31:07,
1476810196216,给我刷这么多 ,1566135071.211,2019-08-18 21:31:11,
1476810196216,兄弟们啊给给榜四点点关注 ,1566135074.147,2019-08-18 21:31:14,
1476810196216,那就支持下你看这小姑娘都不懂 ,1566135077.128,2019-08-18 21:31:17,
1476810196216,啊怎么也挺漂亮的我说实话啊 ,1566135080.929,2019-08-18 21:31:20,
1476810196216,挺漂亮的你这个瓜瓜瓜晚上没耍你 ,1566135083.905,2019-08-18 21:31:23,
1476810196216,为撒 ,1566135087.253,2019-08-18 21:31:27,
1476810196216,那就支持下啊在本市啊长得挺漂亮点啊 ,1566135090.137,2019-08-18 21:31:30,
1476810196216,然后呢哎真挺好 ,1566135093.368,2019-08-18 21:31:33,
1476810196216,而且没没 ,1566135096.882,2019-08-18 21:31:36,
1476810196216,跟我耍干撒你的 ,1566135099.524,2019-08-18 21:31:39,
1476810196216,啊 ,1566135103.292,2019-08-18 21:31:43,
1476810196216,你在和朋友的爸妈对我要跟大宝 ,1566135106.056,2019-08-18 21:31:46,
1476810196216,我已经到达 ,1566135109.011,2019-08-18 21:31:49,
1476810196216,我 ,1566135112.704,2019-08-18 21:31:52,
1476810196216,有 ,1566135115.567,2019-08-18 21:31:55,
1476810196216,哦 ,1566135119.024,2019-08-18 21:31:59,
1476810196216,哦 ,1566135122.135,2019-08-18 21:32:02,
1476810196216,哦 ,1566135125.995,2019-08-18 21:32:05,
1476810196216,哦 ,1566135128.597,2019-08-18 21:32:08,
1476810196216,在新送来打哈哈 ,1566135131.900,2019-08-18 21:32:11,
1476810196216,对啊 ,1566135135.180,2019-08-18 21:32:15,
1476810196216,哼 ,1566135138.075,2019-08-18 21:32:18,
1476810196216,啊 ,1566135141.712,2019-08-18 21:32:21,
1476810196216,哦 ,1566135144.898,2019-08-18 21:32:24,
1476810196216,放心弘毅哥等下就过 ,1566135147.864,2019-08-18 21:32:27,
1476810196216,冷 ,1566135151.408,2019-08-18 21:32:31,
1476810196216,我生什么气不会被你们大姐弄吧 ,1566135154.140,2019-08-18 21:32:34,
1476810196216,啊 ,1566135157.859,2019-08-18 21:32:37,
1476810196216,哦 ,1566135160.600,2019-08-18 21:32:40,
1476810196216,有意见懂的 ,1566135163.659,2019-08-18 21:32:43,
1476810196216,哎 ,1566135167.043,2019-08-18 21:32:47,
1476810196216,啊 ,1566135170.063,2019-08-18 21:32:50,
1476810196216,来往咱们找找 ,1566135173.970,2019-08-18 21:32:53,
1476810196216,呵呵 ,1566135176.607,2019-08-18 21:32:56,
1476810196216,呵呵 ,1566135179.721,2019-08-18 21:32:59,
1476810196216,你 ,1566135183.444,2019-08-18 21:33:03,
1476810196216,这个事情不用说了啊我已经跟他沟通好 ,1566135186.346,2019-08-18 21:33:06,
1476810196216,啊晚上还要揍他 ,1566135189.615,2019-08-18 21:33:09,
1476810196216,晚上还打他 ,1566135192.984,2019-08-18 21:33:12,
1476810196216,哈哈 ,1566135195.667,2019-08-18 21:33:15,
1476810196216,家 ,1566135199.318,2019-08-18 21:33:19,
1476810196216,他在打 ,1566135202.102,2019-08-18 21:33:22,
1476810196216,哦 ,1566135205.952,2019-08-18 21:33:25,
1476810196216,好吧这事不用说了咱们先正常 ,1566135208.875,2019-08-18 21:33:28,
1476810196216,咱们十点钟准时去揍他 ,1566135211.713,2019-08-18 21:33:31,
1476810196216,呵 ,1566135215.477,2019-08-18 21:33:35,
1476810196216,弄准时到他我给你吗 ,1566135218.476,2019-08-18 21:33:38,
1476810196216,哦 ,1566135221.366,2019-08-18 21:33:41,
1476810196216,好 ,1566135225.018,2019-08-18 21:33:45,
1476810196216,我的 ,1566135227.793,2019-08-18 21:33:47,
1476810196216,快来快的啊 ,1566135231.241,2019-08-18 21:33:51,
1476810196216,大宋了 ,1566135234.107,2019-08-18 21:33:54,
1476810196216,对 ,1566135237.663,2019-08-18 21:33:57,
1476810196216,嗯 ,1566135240.787,2019-08-18 21:34:00,
1476810196216,你爸怎么了我就发现三三叔啊你 ,1566135243.806,2019-08-18 21:34:03,
1476810196216,我总没看我直播了啊 ,1566135247.248,2019-08-18 21:34:07,
1476810196216,你居然不知道我嘴巴怎么了 ,1566135250.314,2019-08-18 21:34:10,
1476810196216,你马上滚蛋 ,1566135253.269,2019-08-18 21:34:13,
1476810196216,大哥你这名字取得有点尴尬啊大哥 ,1566135256.915,2019-08-18 21:34:16,
1476810196216,没 ,1566135259.851,2019-08-18 21:34:19,
1476810196216,下午 ,1566135263.174,2019-08-18 21:34:23,
1476810196216,十年周昭东和店 ,1566135266.375,2019-08-18 21:34:26,
1476810196216,我大啥啊 ,1566135269.703,2019-08-18 21:34:29,
1476810196216,十点四点 ,1566135272.787,2019-08-18 21:34:32,
1476810196216,卖火箭的啊呸 ,1566135275.799,2019-08-18 21:34:35,
1476810196216,不好笑 ,1566135279.395,2019-08-18 21:34:39,
1476810196216,休息 ,1566135282.319,2019-08-18 21:34:42,
1476810196216,在 ,1566135286.059,2019-08-18 21:34:46,
1476810196216,唉 ,1566135289.000,2019-08-18 21:34:49,
1476810196216,这个刺激呢 ,1566135292.043,2019-08-18 21:34:52,
1476810196216,好像也没有多大 ,1566135295.176,2019-08-18 21:34:55,
1476810196216,那啥只要打起来才有意思 ,1566135298.502,2019-08-18 21:34:58,
1476810196216,别喊我大哥 ,1566135302.006,2019-08-18 21:35:02,
1476810196216,现在资金是不是 ,1566135304.746,2019-08-18 21:35:04,
1476810196216,十一点从外场 ,1566135307.743,2019-08-18 21:35:07,
1476810196216,要激烈点我感觉是 ,1566135311.530,2019-08-18 21:35:11,
1476810196216,顶多烂比较比较多就是人比较 ,1566135314.445,2019-08-18 21:35:14,
1476810196216,我 ,1566135317.956,2019-08-18 21:35:17,
1476810196216,为什么 ,1566135320.921,2019-08-18 21:35:20,
1476810196216,嗯 ,1566135323.737,2019-08-18 21:35:23,
1476810196216,嗯 ,1566135327.546,2019-08-18 21:35:27,
1476810196216,哦 ,1566135330.509,2019-08-18 21:35:30,
1476810196216,哇 ,1566135333.765,2019-08-18 21:35:33,
1476810196216,我 ,1566135337.122,2019-08-18 21:35:37,
1476810196216,咱们一起上班撒 ,1566135339.679,2019-08-18 21:35:39,
1476810196216,哦 ,1566135343.449,2019-08-18 21:35:43,
1476810196216,啊 ,1566135346.247,2019-08-18 21:35:46,
1476810196216,我打 ,1566135350.021,2019-08-18 21:35:50,
1476810196216,咋 ,1566135352.702,2019-08-18 21:35:52,
1476810196216,啊 ,1566135356.050,2019-08-18 21:35:56,
1476810196216,唉 ,1566135359.662,2019-08-18 21:35:59,
1476810196216,嗯 ,1566135362.552,2019-08-18 21:36:02,
1476810196216,嗯 ,1566135365.732,2019-08-18 21:36:05,
1476810196216,嗯 ,1566135368.803,2019-08-18 21:36:08,
1476810196216,嗯 ,1566135371.795,2019-08-18 21:36:11,
1476810196216,啊 ,1566135375.263,2019-08-18 21:36:15,
1476810196216,一个城堡啊今天 ,1566135378.483,2019-08-18 21:36:18,
1476810196216,不上不上了能给我淘淘缘哥都说 ,1566135381.884,2019-08-18 21:36:21,
1476810196216,一个我讨厌跟他耍了一个 ,1566135385.029,2019-08-18 21:36:25,
1476810196216,嗯 ,1566135388.099,2019-08-18 21:36:28,
1476810196216,哦 ,1566135391.236,2019-08-18 21:36:31,
1476810196216,到啦 ,1566135394.360,2019-08-18 21:36:34,
1476810196216,快点 ,1566135397.936,2019-08-18 21:36:37,
1476810196216,嗯 ,1566135400.774,2019-08-18 21:36:40,
1476810196216,哦 ,1566135403.909,2019-08-18 21:36:43,
1476810196216,在哪在打 ,1566135407.392,2019-08-18 21:36:47,
1476810196216,香辣大的上百了啥 ,1566135410.400,2019-08-18 21:36:50,
1476810196216,嗯 ,1566135413.770,2019-08-18 21:36:53,
1476810196216,少来 ,1566135417.118,2019-08-18 21:36:57,
1476810196216,呵 ,1566135420.033,2019-08-18 21:37:00,
1476810196216,啊 ,1566135423.587,2019-08-18 21:37:03,
1476810196216,来 ,1566135426.584,2019-08-18 21:37:06,
1476810196216,别 ,1566135430.054,2019-08-18 21:37:10,
1476810196216,啊 ,1566135433.084,2019-08-18 21:37:13,
1476810196216,没事也给保养麦点点关注小女孩不都不 ,1566135435.951,2019-08-18 21:37:15,
1476810196216,没有啊 ,1566135439.443,2019-08-18 21:37:19,
1476810196216,故意打扮帅 ,1566135442.578,2019-08-18 21:37:22,
1476810196216,挨揍还得重 ,1566135446.013,2019-08-18 21:37:26,
1476810196216,,1566135448.846,2019-08-18 21:37:28,
1476810196216,呵呵 ,1566135451.878,2019-08-18 21:37:31,
1476810196216,唉 ,1566135455.600,2019-08-18 21:37:35,
1476810196216,啊 ,1566135458.674,2019-08-18 21:37:38,
1476810196216,嗯 ,1566135461.877,2019-08-18 21:37:41,
1476810196216,啊 ,1566135464.855,2019-08-18 21:37:44,
1476810196216,哦 ,1566135468.142,2019-08-18 21:37:48,
1476810196216,可以 ,1566135471.438,2019-08-18 21:37:51,
1476810196216,东西 ,1566135474.412,2019-08-18 21:37:54,
1476810196216,哎 ,1566135478.065,2019-08-18 21:37:58,
1476810196216,哎 ,1566135480.861,2019-08-18 21:38:00,
1476810196216,不是 ,1566135484.222,2019-08-18 21:38:04,
1476810196216,爷爷家 ,1566135487.374,2019-08-18 21:38:07,
1476810196216,我扁担绑在三十一万 ,1566135490.643,2019-08-18 21:38:10,
1476810196216,三百万和万星光了他有没有烟 ,1566135493.883,2019-08-18 21:38:13,
1476810196216,懂 ,1566135497.051,2019-08-18 21:38:17,
1476810196216,你要是种草的力量 ,1566135499.917,2019-08-18 21:38:19,
1476810196216,来 ,1566135503.767,2019-08-18 21:38:23,
1476810196216,哦 ,1566135506.711,2019-08-18 21:38:26,
1476810196216,哦 ,1566135510.099,2019-08-18 21:38:30,
1476810196216,给我 ,1566135513.202,2019-08-18 21:38:33,
1476810196216,妈 ,1566135515.885,2019-08-18 21:38:35,
1476810196216,哦 ,1566135519.731,2019-08-18 21:38:39,
1476810196216,哦 ,1566135522.458,2019-08-18 21:38:42,
1476810196216,,1566135525.921,2019-08-18 21:38:45,
1476810196216,哎 ,1566135529.172,2019-08-18 21:38:49,
1476810196216,哦 ,1566135531.922,2019-08-18 21:38:51,
1476810196216,哦 ,1566135535.357,2019-08-18 21:38:55,
1476810196216,我 ,1566135538.571,2019-08-18 21:38:58,
1476810196216,斤 ,1566135541.963,2019-08-18 21:39:01,
1476810196216,我信 ,1566135544.960,2019-08-18 21:39:04,
1476810196216,小屁孩 ,1566135548.683,2019-08-18 21:39:08,
1476810196216,啊 ,1566135551.701,2019-08-18 21:39:11,
1476810196216,刷图党怎么哈来了 ,1566135554.637,2019-08-18 21:39:14,
1476810196216,拉土的 ,1566135558.183,2019-08-18 21:39:18,
1476810196216,只有挖墙角的没有挖土的 ,1566135561.218,2019-08-18 21:39:21,
1476810196216,嗯 ,1566135564.661,2019-08-18 21:39:24,
1476810196216,嗯 ,1566135567.421,2019-08-18 21:39:27,
1476810196216,哦 ,1566135570.621,2019-08-18 21:39:30,
1476810196216,那墙角的哪有挖挖土的 ,1566135574.097,2019-08-18 21:39:34,
1476810196216,打在我心给他买个饭 ,1566135577.394,2019-08-18 21:39:37,
1476810196216,嗯 ,1566135579.887,2019-08-18 21:39:39,
1476810196216,先 ,1566135583.840,2019-08-18 21:39:43,
1476810196216,在挖土干啥呀 ,1566135586.400,2019-08-18 21:39:46,
1476810196216,说句话嘛大哥 ,1566135590.037,2019-08-18 21:39:50,
1476810196216,挖土是干啥的哇哇吐啊 ,1566135593.174,2019-08-18 21:39:53,
1476810196216,啊 ,1566135596.369,2019-08-18 21:39:56,
1476810196216,不懂 ,1566135599.531,2019-08-18 21:39:59,
1476810196216,我不是先打打起广告来了哇 ,1566135602.742,2019-08-18 21:40:02,
1476810196216,你干啥呀你有哇 ,1566135606.043,2019-08-18 21:40:06,
1476810196216,咿呀 ,1566135609.024,2019-08-18 21:40:09,
1476810196216,你 ,1566135612.175,2019-08-18 21:40:12,
1476810196216,哦 ,1566135615.451,2019-08-18 21:40:15,
1476810196216,刮土 ,1566135618.781,2019-08-18 21:40:18,
1476810196216,农民工挖土 ,1566135622.192,2019-08-18 21:40:22,
1476810196216,你农民工挖土了 ,1566135625.286,2019-08-18 21:40:25,
1476810196216,老赚钱了咱得拉一车多少钱哇一车多少钱 ,1566135628.199,2019-08-18 21:40:28,
1476810196216,哇你这刷个飞碟外层刷个屏得多少啊 ,1566135631.759,2019-08-18 21:40:31,
1476810196216,哎算了吧他咋 ,1566135634.677,2019-08-18 21:40:34,
1476810196216,爸妈 ,1566135638.327,2019-08-18 21:40:38,
1476810196216,哎 ,1566135641.086,2019-08-18 21:40:41,
1476810196216,这个 ,1566135644.092,2019-08-18 21:40:44,
1476810196216,我操 ,1566135647.566,2019-08-18 21:40:47,
1476810196216,唉 ,1566135650.591,2019-08-18 21:40:50,
1476810196216,啊 ,1566135654.281,2019-08-18 21:40:54,
1476810196216,嗯 ,1566135656.979,2019-08-18 21:40:56,
1476810196216,哦 ,1566135660.389,2019-08-18 21:41:00,
1476810196216,嗯 ,1566135663.831,2019-08-18 21:41:03,
1476810196216,嗯 ,1566135666.726,2019-08-18 21:41:06,
1476810196216,你 ,1566135670.175,2019-08-18 21:41:10,
1476810196216,你 ,1566135673.119,2019-08-18 21:41:13,
1476810196216,干嘛 ,1566135676.301,2019-08-18 21:41:16,
1476810196216,多大的胆啊 ,1566135679.999,2019-08-18 21:41:19,
1476810196216,现在话都不说了呀 ,1566135683.042,2019-08-18 21:41:23,
1476810196216,我 ,1566135686.212,2019-08-18 21:41:26,
1476810196216,董事长你干啥去了最近 ,1566135689.018,2019-08-18 21:41:29,
1476810196216,你是胖妞把自己泡妞啦 ,1566135692.143,2019-08-18 21:41:32,
1476810196216,不是不让他的意思吗 ,1566135695.493,2019-08-18 21:41:35,
1476810196216,是啊 ,1566135698.557,2019-08-18 21:41:38,
1476810196216,来啊啊你刚起 ,1566135702.123,2019-08-18 21:41:42,
1476810196216,不是说有你在 ,1566135705.126,2019-08-18 21:41:45,
1476810196216,我出差我出差 ,1566135708.320,2019-08-18 21:41:48,
1476810196216,没在家出差的时候你看一下你 ,1566135712.010,2019-08-18 21:41:52,
1476810196216,你在哪上班 ,1566135714.518,2019-08-18 21:41:54,
1476810196216,你租你的菜你没事也要看一下你 ,1566135718.141,2019-08-18 21:41:58,
1476810196216,知道啊 ,1566135721.074,2019-08-18 21:42:01,
1476810196216,来来 ,1566135724.156,2019-08-18 21:42:04,
1476810196216,我嘴巴都长泡的到 ,1566135727.852,2019-08-18 21:42:07,
1476810196216,哦 ,1566135730.969,2019-08-18 21:42:10,
1476810196216,哦 ,1566135734.403,2019-08-18 21:42:14,
1476810196216,嗯 ,1566135737.552,2019-08-18 21:42:17,
1476810196216,我 ,1566135740.913,2019-08-18 21:42:20,
1476810196216,倒嘛这种 ,1566135743.811,2019-08-18 21:42:23,
1476810196216,酒店女人太多我怕他们爱 ,1566135746.704,2019-08-18 21:42:26,
1476810196216,你不敢看 ,1566135750.185,2019-08-18 21:42:30,
1476810196216,打到国外爱我有什么用啊 ,1566135753.186,2019-08-18 21:42:33,
1476810196216,你这话是什么意思 ,1566135756.300,2019-08-18 21:42:36,
1476810196216,他在二中 ,1566135759.636,2019-08-18 21:42:39,
1476810196216,你给他们看他们等下准备给我刷 ,1566135762.709,2019-08-18 21:42:42,
1476810196216,都有钱 ,1566135766.174,2019-08-18 21:42:46,
1476810196216,啊 ,1566135769.195,2019-08-18 21:42:49,
1476810196216,嗯 ,1566135772.797,2019-08-18 21:42:52,
1476810196216,这老男人同过班倒都倒霉 ,1566135775.759,2019-08-18 21:42:55,
1476810196216,不 ,1566135778.950,2019-08-18 21:42:58,
1476810196216,啊 ,1566135782.426,2019-08-18 21:43:02,
1476810196216,哦 ,1566135785.178,2019-08-18 21:43:05,
1476810196216,我给没有问题咯 ,1566135788.226,2019-08-18 21:43:08,
1476810196216,送我个月厨师吗大考古岛 ,1566135791.772,2019-08-18 21:43:11,
1476810196216,大哥啥时候送大客 ,1566135794.797,2019-08-18 21:43:14,
1476810196216,我走了没事了 ,1566135798.319,2019-08-18 21:43:18,
